gwtrait	gwchr	gwpeak	mediator	multi_abs_est	multi_padjust	mediator_gene	e_peak	eQTL_classification	gene_gwas_qtl	q99	prop_med	q99_mediator
logTotalMu	IV	13760657	M03E7.4.1_M03E7.4	0.00997561265616428	0.314	M03E7.4	4430374	Distant eQTL	M03E7.4.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	M03E7.4.1_M03E7.4	0.00997561265616428	0.314	M03E7.4	15446109	Distant eQTL	M03E7.4.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y54G2A.17b.1_nprt-1	0.0115125058528968	0.315	nprt-1	2879228	Local eQTL	Y54G2A.17b.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	F08G5.5a.1_ugt-65	0.0114855569458633	0.318	ugt-65	12490472	Local eQTL	F08G5.5a.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y17G9A.4.1_Y17G9A.4	0.0178483131126229	0.319	Y17G9A.4	4665571	Local eQTL	Y17G9A.4.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y41D4B.11a.1_Y41D4B.11	0.0123176423819647	0.32	Y41D4B.11	1724496	Local eQTL	Y41D4B.11a.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	B0511.5.1_cutl-14	0.0133981270453465	0.321	cutl-14	16027005	Distant eQTL	B0511.5.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y69A2AR.11_Y69A2AR.11	0.0379616773604327	0.321	Y69A2AR.11	2539245	Local eQTL	Y69A2AR.11_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	C24H12.1.1_C24H12.1	0.0193239303045783	0.323	C24H12.1	4061797	Distant eQTL	C24H12.1.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	C08E8.4.1_C08E8.4	0.0134400783869616	0.324	C08E8.4	6611540	Distant eQTL	C08E8.4.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	K11H12.8b.1_K11H12.8	0.00649967795555256	0.324	K11H12.8	598457	Local eQTL	K11H12.8b.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y105C5A.2_Y105C5A.2	0.00814615252847967	0.327	Y105C5A.2	3481894	Distant eQTL	Y105C5A.2_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	C30H6.1b.1_clec-199	0.0289514128066064	0.329	clec-199	17396709	Local eQTL	C30H6.1b.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	F42A6.6d.2_F42A6.6	0.00881895549327104	0.33	F42A6.6	3350942	Local eQTL	F42A6.6d.2_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	R144.4b.1_wip-1	0.00895362999577556	0.331	wip-1	15705753	Distant eQTL	R144.4b.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	R119.6.2_taf-4	0.0083696664472581	0.332	taf-4	15705753	Distant eQTL	R119.6.2_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y37E11AR.3c.1_nape-2	0.0100469165472166	0.332	nape-2	3794640	Local eQTL	Y37E11AR.3c.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y41D4B.11a.2_Y41D4B.11	0.0149569738307104	0.334	Y41D4B.11	1724496	Local eQTL	Y41D4B.11a.2_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y51H4A.8.1_Y51H4A.8	0.0208099140107056	0.334	Y51H4A.8	16459758	Local eQTL	Y51H4A.8.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y55F3AR.1.1_cox-18	0.0138502445770868	0.334	cox-18	1040707	Local eQTL	Y55F3AR.1.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	T13A10.12.1_srv-32	0.0074690740460524	0.337	srv-32	6055844	Local eQTL	T13A10.12.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y38E10A.3.1_Y38E10A.3	0.022579705597689	0.338	Y38E10A.3	5433699	Distant eQTL	Y38E10A.3.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y55F3AM.14.2_Y55F3AM.14	0.0140391543935601	0.338	Y55F3AM.14	16384308	Distant eQTL	Y55F3AM.14.2_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	W09H1.1a.1_W09H1.1	0.00532759148509346	0.342	W09H1.1	6232856	Distant eQTL	W09H1.1a.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y105C5B.3.1_Y105C5B.3	0.0207219747498358	0.342	Y105C5B.3	15876927	Local eQTL	Y105C5B.3.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	C11D2.4.1_C11D2.4	0.00562669116675174	0.343	C11D2.4	5588911	Local eQTL	C11D2.4.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	D2096.7b.1_D2096.7	0.0124535400683939	0.343	D2096.7	8461418	Local eQTL	D2096.7b.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	H43I07.3a.1_algn-5	0.00689546470706887	0.344	algn-5	15469577	Distant eQTL	H43I07.3a.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	M02D8.3.1_M02D8.3	0.0148006887729734	0.344	M02D8.3	13745921	Distant eQTL	M02D8.3.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	F58D5.1a.1_hrpr-1	0.00805044514952026	0.345	hrpr-1	16027005	Distant eQTL	F58D5.1a.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y51H4A.24.1_Y51H4A.24	0.00609773388595039	0.345	Y51H4A.24	16856268	Local eQTL	Y51H4A.24.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	F11A10.7.1_rbm-34	0.0171260354270157	0.348	rbm-34	11064615	Distant eQTL	F11A10.7.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	ZC53.6.1_dot-1.5	0.00741598825463534	0.348	dot-1.5	16272774	Distant eQTL	ZC53.6.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	K07H8.5.1_K07H8.5	0.010282198941082	0.35	K07H8.5	9402749	Distant eQTL	K07H8.5.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y105E8B.11.1_Y105E8B.11	0.0195994221342112	0.351	Y105E8B.11	3881833	Distant eQTL	Y105E8B.11.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y73B6BL.26b.1_lgc-10	0.00746149681774725	0.351	lgc-10	5788448	Local eQTL	Y73B6BL.26b.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	F26D12.1h.1_fkh-7	0.00720106625932759	0.353	fkh-7	14495467	Distant eQTL	F26D12.1h.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y105C5A.12.1_Y105C5A.12	0.00701515003364246	0.353	Y105C5A.12	15700116	Local eQTL	Y105C5A.12.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y45F10A.7b.1_Y45F10A.7	0.0181033938681753	0.355	Y45F10A.7	13494689	Local eQTL	Y45F10A.7b.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	F08F8.10a.1_F08F8.10	0.00410649396545976	0.361	F08F8.10	2306315	Distant eQTL	F08F8.10a.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	F58E2.8_F58E2.8	0.0115229470411275	0.361	F58E2.8	3481894	Local eQTL	F58E2.8_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	C45E5.1.1_C45E5.1	0.00794170088257751	0.364	C45E5.1	5600222	Local eQTL	C45E5.1.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	D2096.10.1_D2096.10	0.00920756958930348	0.364	D2096.10	7957120	Local eQTL	D2096.10.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	F29B9.9a.1_col-111	0.0168508852461356	0.364	col-111	4430374	Local eQTL	F29B9.9a.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	F47C12.12_F47C12.12	0.0116305872131463	0.366	F47C12.12	4000246	Local eQTL	F47C12.12_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y43F8C.3.1_Y43F8C.3	0.00951867556226034	0.366	Y43F8C.3	4430374	Distant eQTL	Y43F8C.3.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	R05H10.7.1_R05H10.7	0.0087844713084987	0.368	R05H10.7	3388141	Distant eQTL	R05H10.7.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y48G8AL.11a.2_haf-6	0.00451116384793412	0.369	haf-6	16421553	Distant eQTL	Y48G8AL.11a.2_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	C45G7.2.1_ilys-2	0.00839818311799844	0.37	ilys-2	2265051	Local eQTL	C45G7.2.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y76B12C.1a.1_cng-2	0.0048678604949516	0.37	cng-2	2038312	Local eQTL	Y76B12C.1a.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	R08C7.2a.1_chat-1	0.0131348849523717	0.373	chat-1	4430374	Local eQTL	R08C7.2a.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y69A2AR.15.1_sprr-3	0.0191237527797488	0.373	sprr-3	2512833	Local eQTL	Y69A2AR.15.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	T08E11.3.1_math-40	0.00996268153524216	0.375	math-40	5939571	Distant eQTL	T08E11.3.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y116A8C.30a.1_Y116A8C.30	0.0226774416654527	0.375	Y116A8C.30	17163781	Local eQTL	Y116A8C.30a.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	F38A1.10.2_clec-165	0.00518982434300639	0.376	clec-165	1248527	Local eQTL	F38A1.10.2_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	C15F1.8.1_C15F1.8	0.0129824231019956	0.378	C15F1.8	683600	Distant eQTL	C15F1.8.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	C18D4.6a.1_C18D4.6	0.00584895084243963	0.378	C18D4.6	4956803	Distant eQTL	C18D4.6a.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	C34D4.3.2_C34D4.3	0.0184204669607215	0.383	C34D4.3	7791948	Local eQTL	C34D4.3.2_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y56A3A.7a.1_Y56A3A.7	0.0135181762297269	0.383	Y56A3A.7	4430374	Distant eQTL	Y56A3A.7a.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	C26H9A.3.1_C26H9A.3	0.0254157364154676	0.385	C26H9A.3	12887293	Local eQTL	C26H9A.3.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	F49F1.7a.1_F49F1.7	0.0212414607604428	0.385	F49F1.7	4259608	Local eQTL	F49F1.7a.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	F32D1.11.1_F32D1.11	0.0140451185277833	0.386	F32D1.11	4430374	Distant eQTL	F32D1.11.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	C34F11.5.1_C34F11.5	0.00896740098388209	0.387	C34F11.5	15491997	Distant eQTL	C34F11.5.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y46G5A.21.1_acl-7	0.0102866819923972	0.387	acl-7	13537231	Distant eQTL	Y46G5A.21.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y69A2AR.46.1_Y69A2AR.46	0.0167817938528715	0.391	Y69A2AR.46	2769412	Local eQTL	Y69A2AR.46.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	VY10G11R.1.1_VY10G11R.1	0.00944492125242196	0.392	VY10G11R.1	16473387	Local eQTL	VY10G11R.1.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	F55B11.3.1_F55B11.3	0.0041132031537347	0.395	F55B11.3	14689753	Local eQTL	F55B11.3.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	C55C3.5.1_perm-5	0.0188613379100545	0.396	perm-5	5715815	Local eQTL	C55C3.5.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y69A2AR.19b.1_Y69A2AR.19	0.0226536258392864	0.396	Y69A2AR.19	2466678	Local eQTL	Y69A2AR.19b.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	C34H4.3a.1_tag-244	0.0161020062346767	0.398	tag-244	1552349	Local eQTL	C34H4.3a.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	C35E7.8.2_C35E7.8	0.0066999038860545	0.403	C35E7.8	14412461	Distant eQTL	C35E7.8.2_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	C52D10.6.1_skr-12	0.00857386683198958	0.404	skr-12	16398669	Local eQTL	C52D10.6.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y57G11C.36.1_Y57G11C.36	0.00607446486711703	0.405	Y57G11C.36	14704822	Local eQTL	Y57G11C.36.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	T01G1.1c.1_klp-12	0.00620403579632014	0.406	klp-12	10308148	Distant eQTL	T01G1.1c.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	F49E8.3a.2_pam-1	0.00656041927959991	0.407	pam-1	7517532	Local eQTL	F49E8.3a.2_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y41D4B.7.1_nhr-87	0.0111167719788657	0.408	nhr-87	982138	Local eQTL	Y41D4B.7.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	T21E8.2.1_pgp-7	0.011964034491731	0.411	pgp-7	13197992	Distant eQTL	T21E8.2.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	F35D2.2.1_F35D2.2	0.0100150156937359	0.413	F35D2.2	4430374	Distant eQTL	F35D2.2.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	ZK381.4a.2_pgl-1	0.00827260532096564	0.413	pgl-1	16060309	Distant eQTL	ZK381.4a.2_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	M01G12.12.2_rrf-2	0.00857989130354478	0.414	rrf-2	3769717	Distant eQTL	M01G12.12.2_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	ZK637.18_ZK637.18	0.0142997826107931	0.416	ZK637.18	15510117	Distant eQTL	ZK637.18_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	R07H5.9.1_R07H5.9	0.015039343473128	0.418	R07H5.9	13695511	Distant eQTL	R07H5.9.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	C25F6.7a.1_C25F6.7	0.0120126366085703	0.421	C25F6.7	4430374	Distant eQTL	C25F6.7a.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	F53B1.4.2_F53B1.4	0.00877616998089242	0.422	F53B1.4	16047511	Distant eQTL	F53B1.4.2_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	F54D11.3_F54D11.3	0.00985996867260269	0.422	F54D11.3	15717957	Distant eQTL	F54D11.3_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	R08C7.12c.1_R08C7.12	0.00924397777464102	0.423	R08C7.12	3565026	Local eQTL	R08C7.12c.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y48G1C.12.1_Y48G1C.12	0.00543333419103277	0.423	Y48G1C.12	15143318	Distant eQTL	Y48G1C.12.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	C38D9.2.1_C38D9.2	0.0116157934478621	0.425	C38D9.2	3317382	Distant eQTL	C38D9.2.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	T02D1.6a.1_npr-26	0.00618265231032198	0.427	npr-26	15068097	Distant eQTL	T02D1.6a.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y94H6A.12a.2_Y94H6A.12	0.0445426872288351	0.428	Y94H6A.12	2758101	Local eQTL	Y94H6A.12a.2_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y94H6A.2.1_Y94H6A.2	0.0180834858938468	0.428	Y94H6A.2	16004065	Distant eQTL	Y94H6A.2.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	K08E7.5a.1_K08E7.5	0.0127675811523391	0.432	K08E7.5	15446109	Distant eQTL	K08E7.5a.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	F32E10.2.1_cec-4	0.0212527144646939	0.433	cec-4	16418378	Distant eQTL	F32E10.2.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	F45B8.3.1_F45B8.3	0.0108003402973728	0.433	F45B8.3	3769717	Distant eQTL	F45B8.3.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	C14A4.9.1_C14A4.9	0.0124937451076988	0.435	C14A4.9	16047511	Distant eQTL	C14A4.9.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	C46G7.4b.1_pqn-22	0.0117103384629172	0.435	pqn-22	7428170	Distant eQTL	C46G7.4b.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	F01G4.4b.1_F01G4.4	0.00864846569802797	0.437	F01G4.4	10940663	Local eQTL	F01G4.4b.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y119C1B.8b.2_bet-1	0.00419687905168315	0.438	bet-1	13529712	Distant eQTL	Y119C1B.8b.2_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y119D3A.2.1_fbxa-28	0.0141043642757129	0.438	fbxa-28	15491767	Distant eQTL	Y119D3A.2.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	AC3.4.1_pqn-2	0.00342064730287284	0.439	pqn-2	14412461	Distant eQTL	AC3.4.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	T13F3.5.1_fbxa-2	0.00675679109843671	0.439	fbxa-2	1347664	Distant eQTL	T13F3.5.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	F08B4.1a.1_ints-6	0.0104690692777236	0.443	ints-6	12626534	Distant eQTL	F08B4.1a.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	K11H12.3.1_K11H12.3	0.00488745706770672	0.443	K11H12.3	751343	Local eQTL	K11H12.3.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	R08C7.9.1_fbxb-74	0.0115779608736637	0.444	fbxb-74	7858491	Distant eQTL	R08C7.9.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	F46F3.1a.1_ceh-27	0.01295353051921	0.448	ceh-27	7858491	Distant eQTL	F46F3.1a.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	ZK1010.7.1_col-97	0.00647794511145686	0.448	col-97	16047511	Distant eQTL	ZK1010.7.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y111B2A.4a.1_sql-1	0.00831413228906144	0.449	sql-1	6769970	Distant eQTL	Y111B2A.4a.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y55F3AR.3b.1_cct-8	0.00747933889351722	0.449	cct-8	1093503	Local eQTL	Y55F3AR.3b.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	C23H5.3.1_xbx-4	0.0170997233210036	0.45	xbx-4	2085596	Local eQTL	C23H5.3.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	F54C4.4.1_F54C4.4	0.0098140529344738	0.45	F54C4.4	3523816	Distant eQTL	F54C4.4.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	K08D12.3b.1_K08D12.3	0.0112831373907162	0.452	K08D12.3	7971848	Distant eQTL	K08D12.3b.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	C06B8.7.2_C06B8.7	0.0125188564807407	0.454	C06B8.7	3106262	Distant eQTL	C06B8.7.2_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	C32H11.10.1_dod-21	0.0203679795805771	0.454	dod-21	12887293	Local eQTL	C32H11.10.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	R09F10.7.1_pqn-57	0.00387679692655739	0.454	pqn-57	15446109	Distant eQTL	R09F10.7.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y41D4B.21a.1_nhr-274	0.0131628701618237	0.454	nhr-274	1652045	Local eQTL	Y41D4B.21a.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y80D3A.5.2_cyp-42A1	0.0102580013217707	0.456	cyp-42A1	16047511	Distant eQTL	Y80D3A.5.2_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	F53H1.1a.1_F53H1.1	0.0099965997722048	0.46	F53H1.1	1315488	Local eQTL	F53H1.1a.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	T07G12.12a.1_him-8	0.00678369307719809	0.461	him-8	11868913	Distant eQTL	T07G12.12a.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	R08B4.1.1_grd-1	0.0089294758987046	0.462	grd-1	4430374	Distant eQTL	R08B4.1.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y105C5B.25a.1_Y105C5B.25	0.0188197367078187	0.462	Y105C5B.25	17077016	Local eQTL	Y105C5B.25a.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y104H12A.1a.2_nhr-41	0.00932684110756596	0.463	nhr-41	4430374	Distant eQTL	Y104H12A.1a.2_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y11D7A.10d.1_Y11D7A.10	0.00777440335440383	0.463	Y11D7A.10	9709679	Local eQTL	Y11D7A.10d.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	M02E1.3.1_M02E1.3	0.00413779220442743	0.465	M02E1.3	2433269	Distant eQTL	M02E1.3.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	F57F5.3.1_F57F5.3	0.0125856506221508	0.466	F57F5.3	16027005	Distant eQTL	F57F5.3.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	W04G3.3.1_lpr-4	0.0144537421136171	0.466	lpr-4	16027005	Distant eQTL	W04G3.3.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	ZK783.1k.1_fbn-1	0.0149248034074654	0.466	fbn-1	4061797	Distant eQTL	ZK783.1k.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	C03G6.19.2_srp-6	0.0106782523511615	0.468	srp-6	4061797	Distant eQTL	C03G6.19.2_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	F42A6.3_F42A6.3	0.0134581102673648	0.468	F42A6.3	4003546	Local eQTL	F42A6.3_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y59H11AM.1.1_Y59H11AM.1	0.012612955140508	0.468	Y59H11AM.1	4396037	Distant eQTL	Y59H11AM.1.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	K08D8.12a.1_K08D8.12	0.00576140564836442	0.471	K08D8.12	12490472	Local eQTL	K08D8.12a.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	C46G7.4t.1_pqn-22	0.010985509921312	0.472	pqn-22	6958917	Local eQTL	C46G7.4t.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	T25G12.13.1_T25G12.13	0.00677095145830268	0.472	T25G12.13	5050400	Distant eQTL	T25G12.13.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	W05B2.5.2_col-93	0.00285672370142751	0.472	col-93	12807869	Distant eQTL	W05B2.5.2_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y102A5C.3_fbxa-207	0.0111984014591705	0.472	fbxa-207	4406563	Distant eQTL	Y102A5C.3_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	C45E5.1.2_C45E5.1	0.00546072255929814	0.473	C45E5.1	6201289	Local eQTL	C45E5.1.2_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y41D4A.3.1_Y41D4A.3	0.00365158588243745	0.475	Y41D4A.3	1756875	Local eQTL	Y41D4A.3.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	C27B7.2.2_C27B7.2	0.00528773277539164	0.476	C27B7.2	8009711	Local eQTL	C27B7.2.2_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	F15D4.5.1_F15D4.5	0.0169319503784795	0.482	F15D4.5	4035975	Distant eQTL	F15D4.5.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	R05C11.2.1_R05C11.2	0.0195825729108378	0.483	R05C11.2	2030146	Local eQTL	R05C11.2.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	C12D8.10c.1_akt-1	0.00710971697493527	0.484	akt-1	12490472	Distant eQTL	C12D8.10c.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	K09H11.9.1_K09H11.9	0.00492376073939404	0.487	K09H11.9	4430374	Distant eQTL	K09H11.9.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	D1014.3b.1_snap-1	0.00862153981984047	0.488	snap-1	13055128	Distant eQTL	D1014.3b.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y54G2A.45a.2_Y54G2A.45	0.00510396730441875	0.488	Y54G2A.45	2807638	Local eQTL	Y54G2A.45a.2_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	B0025.1c.1_vps-34	0.00309160801330311	0.489	vps-34	14773990	Distant eQTL	B0025.1c.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	C04G2.5.1_C04G2.5	0.0110650520184146	0.489	C04G2.5	8337815	Distant eQTL	C04G2.5.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	Y73F8A.25d.1_ntl-11	0.020553712911733	0.49	ntl-11	15385730	Local eQTL	Y73F8A.25d.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	F28C6.5.1_F28C6.5	0.00768530060171673	0.491	F28C6.5	16047511	Distant eQTL	F28C6.5.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	F49F1.1.1_drd-50	0.00234218948293811	0.493	drd-50	2703884	Distant eQTL	F49F1.1.1_IV_13760657	0.123329193354941	NA	NA
logTotalMu	IV	13760657	C35B1.1.2_ubc-1	0.0100148599992979	0.497	ubc-1	5553943	Distant eQTL	C35B1.1.2_IV_13760657	0.123329193354941	NA	NA
