gwtrait	gwchr	gwpeak	mediator	multi_abs_est	multi_padjust	mediator_gene	e_peak	eQTL_classification	gene_gwas_qtl	q99	prop_med	q99_mediator
logTotalMu	III	4892173	ZK809.8a.1_ZK809.8	0.00605534174460665	0.327	ZK809.8	2864289	Distant eQTL	ZK809.8a.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y37A1B.12.1_tor-1	0.00795698732294101	0.331	tor-1	8920680	Distant eQTL	Y37A1B.12.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	B0348.6c.1_ife-3	0.00447102478194893	0.336	ife-3	2608757	Distant eQTL	B0348.6c.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	M01G5.3.2_M01G5.3	0.0160420557143468	0.337	M01G5.3	1574493	Local eQTL	M01G5.3.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F11F1.1a.1_F11F1.1	0.00988531258955359	0.338	F11F1.1	12725522	Local eQTL	F11F1.1a.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	ZK783.6_ZK783.6	0.00506634778626204	0.338	ZK783.6	7867229	Local eQTL	ZK783.6_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	T07A5.6b.1_unc-69	0.0208992887032374	0.339	unc-69	10589942	Local eQTL	T07A5.6b.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F45G2.2a.1_myo-6	0.0063587186174504	0.34	myo-6	13217724	Local eQTL	F45G2.2a.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	C55B7.4b.1_acdh-1	0.0103221859162611	0.341	acdh-1	3353294	Distant eQTL	C55B7.4b.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F08F8.9b.1_F08F8.9	0.00685275750796541	0.342	F08F8.9	7759107	Local eQTL	F08F8.9b.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F40G9.1.1_sec-20	0.0122122685743604	0.343	sec-20	519173	Local eQTL	F40G9.1.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F23F12.12.1_F23F12.12	0.00550376778121919	0.345	F23F12.12	7641044	Distant eQTL	F23F12.12.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y74C9A.5.1_sesn-1	0.00405751512487797	0.347	sesn-1	9880014	Distant eQTL	Y74C9A.5.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F35G12.3a.2_sel-5	0.00723379452509934	0.348	sel-5	13265430	Distant eQTL	F35G12.3a.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y56A3A.30.2_Y56A3A.30	0.00400532379059132	0.352	Y56A3A.30	11980431	Local eQTL	Y56A3A.30.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	ZC47.7.2_fbxa-151	0.0181054344149348	0.352	fbxa-151	1286892	Local eQTL	ZC47.7.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	C11D2.7.2_C11D2.7	0.0119907583401804	0.353	C11D2.7	1644607	Distant eQTL	C11D2.7.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	T20H4.3b.1_pars-1	0.00528108733255756	0.354	pars-1	7194960	Local eQTL	T20H4.3b.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y49E10.15.2_snr-6	0.00793054993998606	0.354	snr-6	12394800	Local eQTL	Y49E10.15.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y17G9B.4a.1_Y17G9B.4	0.0100578051354862	0.357	Y17G9B.4	7162974	Distant eQTL	Y17G9B.4a.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F20H11.5.1_ddo-3	0.00813410588291123	0.36	ddo-3	6898616	Local eQTL	F20H11.5.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	W08G11.3b.1_W08G11.3	0.00930148718259508	0.36	W08G11.3	1529506	Distant eQTL	W08G11.3b.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	T19H5.7.1_T19H5.7	0.007112090165631	0.362	T19H5.7	12336869	Distant eQTL	T19H5.7.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	M02E1.3.1_M02E1.3	0.00411989597792839	0.366	M02E1.3	5614402	Distant eQTL	M02E1.3.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y53C12B.1.1_Y53C12B.1	0.00770029560946464	0.366	Y53C12B.1	3353294	Distant eQTL	Y53C12B.1.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	C25H3.6a.2_mdt-26	0.00672556592928637	0.367	mdt-26	5054704	Distant eQTL	C25H3.6a.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	T21C12.1b.2_unc-49	0.00604115562932053	0.372	unc-49	10604698	Local eQTL	T21C12.1b.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y18D10A.9.1_Y18D10A.9	0.0089916678706381	0.372	Y18D10A.9	12079457	Distant eQTL	Y18D10A.9.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y22D7AL.8a.2_sms-3	0.015865704305461	0.372	sms-3	1732406	Local eQTL	Y22D7AL.8a.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y49E10.21b.1_Y49E10.21	0.00811143898739075	0.372	Y49E10.21	12473342	Local eQTL	Y49E10.21b.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	T27D1.3.1_npr-15	0.00405352807968323	0.373	npr-15	4632949	Local eQTL	T27D1.3.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	ZC455.6a.1_ugt-5	0.00887574912773375	0.373	ugt-5	12772042	Distant eQTL	ZC455.6a.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	C26E6.7b.2_eri-9	0.00504195310584686	0.374	eri-9	5287306	Local eQTL	C26E6.7b.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F54H12.5.1_F54H12.5	0.00730296940785528	0.374	F54H12.5	7460670	Local eQTL	F54H12.5.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	T06C12.4.1_fbxa-197	0.0115135057126684	0.375	fbxa-197	4963420	Distant eQTL	T06C12.4.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y61A9LA.10.1_Y61A9LA.10	0.0113618424765422	0.376	Y61A9LA.10	3353294	Distant eQTL	Y61A9LA.10.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y22D7AL.5c.1_hsp-60	0.0075913822469363	0.38	hsp-60	1549478	Local eQTL	Y22D7AL.5c.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F42G9.5a.2_alh-11	0.00644223030070348	0.383	alh-11	2674479	Distant eQTL	F42G9.5a.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y49E10.26_Y49E10.26	0.0209591322710903	0.385	Y49E10.26	12381429	Local eQTL	Y49E10.26_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F49D11.6.1_F49D11.6	0.00423974025776042	0.386	F49D11.6	7641044	Distant eQTL	F49D11.6.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	C56E6.3a.2_toe-2	0.00571088704063596	0.387	toe-2	6664724	Distant eQTL	C56E6.3a.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	R107.6a.1_cls-2	0.0083110150178847	0.388	cls-2	9294268	Local eQTL	R107.6a.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y54F10AL.1b.1_Y54F10AL.1	0.00637561683386285	0.391	Y54F10AL.1	2522301	Local eQTL	Y54F10AL.1b.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	R11A5.4b.2_pck-2	0.00739895645038657	0.392	pck-2	7335426	Distant eQTL	R11A5.4b.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y49E10.18.2_Y49E10.18	0.00450279482713815	0.392	Y49E10.18	12446225	Local eQTL	Y49E10.18.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	ZC376.1.1_cest-2.3	0.00776377489669532	0.393	cest-2.3	1556006	Distant eQTL	ZC376.1.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F29F11.3.1_tut-2	0.00801082551589882	0.394	tut-2	3444218	Distant eQTL	F29F11.3.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F15D3.1f.1_dys-1	0.0080154892879578	0.395	dys-1	5157458	Distant eQTL	F15D3.1f.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F26A1.8.1_F26A1.8	0.00879428499000398	0.396	F26A1.8	5595324	Local eQTL	F26A1.8.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	T08G11.4a.1_T08G11.4	0.0073782363645234	0.397	T08G11.4	7257321	Distant eQTL	T08G11.4a.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	W09B6.3a.2_eri-3	0.00475628389037672	0.397	eri-3	6943587	Distant eQTL	W09B6.3a.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	C27H6.8.2_C27H6.8	0.00597804504785496	0.401	C27H6.8	9006235	Distant eQTL	C27H6.8.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y49E10.8_Y49E10.8	0.0162980373811237	0.402	Y49E10.8	12381491	Local eQTL	Y49E10.8_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	D2007.4.1_mrpl-18	0.00847168213139884	0.403	mrpl-18	7304548	Local eQTL	D2007.4.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y111B2A.8d.1_aakg-1	0.00464344057294263	0.405	aakg-1	12693790	Local eQTL	Y111B2A.8d.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y47D3B.5b.1_twk-31	0.00678415143440489	0.406	twk-31	2646834	Distant eQTL	Y47D3B.5b.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	R155.1a.2_mboa-6	0.029609045901959	0.409	mboa-6	2170640	Local eQTL	R155.1a.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y79H2A.11b.1_zyg-8	0.00417176283742778	0.409	zyg-8	11987767	Local eQTL	Y79H2A.11b.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	E02H9.9.1_E02H9.9	0.00713850494689943	0.41	E02H9.9	2477040	Local eQTL	E02H9.9.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	T13A10.12.1_srv-32	0.00467709612108398	0.41	srv-32	1447618	Distant eQTL	T13A10.12.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	T23F11.4.1_T23F11.4	0.00540090793222663	0.41	T23F11.4	4519725	Local eQTL	T23F11.4.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F26F4.3.1_rom-1	0.0039207900113092	0.411	rom-1	4922974	Local eQTL	F26F4.3.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F54E2.3f.1_ketn-1	0.00374806525833879	0.42	ketn-1	2646834	Distant eQTL	F54E2.3f.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	E02H9.3a.2_E02H9.3	0.00546974403393244	0.421	E02H9.3	2473436	Local eQTL	E02H9.3a.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F56F11.5_trpl-1	0.0143036528344266	0.421	trpl-1	2836065	Local eQTL	F56F11.5_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y55B1AR.3_Y55B1AR.3	0.0070110389446482	0.421	Y55B1AR.3	600006	Local eQTL	Y55B1AR.3_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	C50E10.4c.1_sop-2	0.00746683740303121	0.422	sop-2	2802646	Distant eQTL	C50E10.4c.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F14B4.3.1_rpoa-2	0.00439851841596795	0.422	rpoa-2	3353294	Distant eQTL	F14B4.3.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	K01G5.2c.1_hpl-2	0.00370163230746044	0.424	hpl-2	10620819	Local eQTL	K01G5.2c.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	B0205.8.1_B0205.8	0.00527314968076536	0.425	B0205.8	5795006	Distant eQTL	B0205.8.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	ZK121.1a.1_glrx-21	0.00778719083172733	0.43	glrx-21	3339049	Distant eQTL	ZK121.1a.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	C38C10.4.2_gpr-2	0.00536373382756928	0.431	gpr-2	7867229	Distant eQTL	C38C10.4.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F28B4.2b.1_rgl-1	0.00465579909454779	0.433	rgl-1	12772042	Distant eQTL	F28B4.2b.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y37D8A.22a.1_epg-3	0.00788398211013934	0.436	epg-3	12803198	Local eQTL	Y37D8A.22a.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	K01G5.9.1_tasp-1	0.010841458368819	0.438	tasp-1	10675443	Local eQTL	K01G5.9.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y39E4B.3c.1_pqn-83	0.00343228210541654	0.438	pqn-83	13217724	Local eQTL	Y39E4B.3c.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F25B5.7d.1_nono-1	0.00883906121910548	0.439	nono-1	4911111	Distant eQTL	F25B5.7d.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	ZK1010.6_ZK1010.6	0.00470625527602794	0.44	ZK1010.6	12725522	Local eQTL	ZK1010.6_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	K03H1.4.2_ttr-2	0.00819147802497292	0.441	ttr-2	9878346	Local eQTL	K03H1.4.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y66D12A.16c.1_Y66D12A.16	0.00764054546348947	0.441	Y66D12A.16	1286892	Distant eQTL	Y66D12A.16c.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y66D12A.16c.1_Y66D12A.16	0.00764054546348947	0.441	Y66D12A.16	11365589	Local eQTL	Y66D12A.16c.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	W09D6.1c.1_W09D6.1	0.00686853532684913	0.442	W09D6.1	11072710	Local eQTL	W09D6.1c.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y32H12A.5.1_paqr-2	0.00623752264149658	0.442	paqr-2	5332159	Local eQTL	Y32H12A.5.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	C39B5.6.1_C39B5.6	0.00391246792646985	0.444	C39B5.6	1985360	Local eQTL	C39B5.6.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	C39B5.6.1_C39B5.6	0.00391246792646985	0.444	C39B5.6	12614426	Distant eQTL	C39B5.6.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y74C10AR.3a.2_abtm-1	0.0040485374103351	0.445	abtm-1	12528761	Distant eQTL	Y74C10AR.3a.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	ZK688.3.2_fahd-1	0.0215710651686162	0.447	fahd-1	7748982	Local eQTL	ZK688.3.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F31D4.5b.2_F31D4.5	0.00432642500493403	0.448	F31D4.5	10909658	Distant eQTL	F31D4.5b.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F01F1.3.1_F01F1.3	0.00267680279037695	0.45	F01F1.3	5409094	Local eQTL	F01F1.3.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y67D2.4a.1_Y67D2.4	0.00283152197692436	0.451	Y67D2.4	1051892	Local eQTL	Y67D2.4a.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F49E2.5r.1_F49E2.5	0.00324140349221389	0.452	F49E2.5	12810053	Distant eQTL	F49E2.5r.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	H06I04.7.1_fipr-29	0.00377839136570591	0.452	fipr-29	3069357	Local eQTL	H06I04.7.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y111B2A.15.2_tpst-1	0.00720011928341571	0.454	tpst-1	12471178	Local eQTL	Y111B2A.15.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	T16H12.3b.1_T16H12.3	0.00472900108059363	0.456	T16H12.3	10018408	Local eQTL	T16H12.3b.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y67D2.6.2_ddx-35	0.0132914712407695	0.456	ddx-35	1752326	Local eQTL	Y67D2.6.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	C09B8.3.1_C09B8.3	0.00850111747857131	0.457	C09B8.3	11891019	Distant eQTL	C09B8.3.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	K02D10.1a.1_K02D10.1	0.00376162481581477	0.459	K02D10.1	8686358	Local eQTL	K02D10.1a.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	R155.1a.1_mboa-6	0.0100637571709772	0.46	mboa-6	2001186	Local eQTL	R155.1a.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	R151.2d.1_R151.2	0.0109779933917737	0.462	R151.2	8975604	Distant eQTL	R151.2d.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	E01A2.2b.1_E01A2.2	0.00686832851821794	0.465	E01A2.2	7788842	Distant eQTL	E01A2.2b.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	H37A05.4a.1_H37A05.4	0.00514016449418214	0.467	H37A05.4	2644030	Distant eQTL	H37A05.4a.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	H37A05.4a.1_H37A05.4	0.00514016449418214	0.467	H37A05.4	12080737	Distant eQTL	H37A05.4a.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F52B5.1a.2_abts-1	0.00547596569558944	0.47	abts-1	12528761	Distant eQTL	F52B5.1a.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	K03H1.7.2_K03H1.7	0.00364711544204269	0.471	K03H1.7	9932807	Local eQTL	K03H1.7.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	W05B2.3_W05B2.3	0.00647939946114701	0.471	W05B2.3	10999484	Local eQTL	W05B2.3_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F22B7.5b.1_dnj-10	0.00682716668975955	0.472	dnj-10	8612723	Local eQTL	F22B7.5b.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F40F12.5b.1_cyld-1	0.00247899685459204	0.475	cyld-1	9931591	Local eQTL	F40F12.5b.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F40F12.8_F40F12.8	0.0126963545070298	0.48	F40F12.8	9936067	Local eQTL	F40F12.8_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	T12B5.10.2_fbxa-60	0.00326001803626863	0.483	fbxa-60	738045	Local eQTL	T12B5.10.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	T11G6.1a.2_hars-1	0.00581493261001527	0.486	hars-1	11536222	Distant eQTL	T11G6.1a.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F49E2.5k.1_F49E2.5	0.00432703529745938	0.49	F49E2.5	2947373	Distant eQTL	F49E2.5k.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	R06A4.10c.1_acr-20	0.00397319928861303	0.496	acr-20	6453825	Distant eQTL	R06A4.10c.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y22D7AL.11a.1_Y22D7AL.11	0.00903093039136699	0.497	Y22D7AL.11	1609288	Local eQTL	Y22D7AL.11a.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y39A3CL.4c.1_Y39A3CL.4	0.0106025211130013	0.501	Y39A3CL.4	1684376	Local eQTL	Y39A3CL.4c.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	C44H4.8.1_C44H4.8	0.00305168785214482	0.505	C44H4.8	11891019	Distant eQTL	C44H4.8.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F08F8.9a.2_F08F8.9	0.00591247629125219	0.505	F08F8.9	7529272	Local eQTL	F08F8.9a.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y71H2AM.25.1_Y71H2AM.25	0.0102096065302912	0.506	Y71H2AM.25	2794606	Local eQTL	Y71H2AM.25.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y111B2A.14a.2_pqn-80	0.00534909701615061	0.509	pqn-80	12614803	Local eQTL	Y111B2A.14a.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	C30A5.2.2_rfs-1	0.00631366562069865	0.51	rfs-1	7906030	Local eQTL	C30A5.2.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	M01F1.8a.2_M01F1.8	0.00896234776105164	0.513	M01F1.8	3546565	Local eQTL	M01F1.8a.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	C09E7.8a.2_C09E7.8	0.00606284179165782	0.514	C09E7.8	5736537	Local eQTL	C09E7.8a.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y22D7AR.7.1_Y22D7AR.7	0.00428478421673438	0.515	Y22D7AR.7	1685817	Local eQTL	Y22D7AR.7.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	H05C05.1c.1_H05C05.1	0.00568761104599063	0.516	H05C05.1	2905964	Local eQTL	H05C05.1c.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F59E12.5a.2_npl-4.2	0.00241638667537853	0.519	npl-4.2	12376935	Distant eQTL	F59E12.5a.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	C05C9.1.1_C05C9.1	0.00901692306298847	0.521	C05C9.1	11891019	Distant eQTL	C05C9.1.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	T05A1.1b.1_npr-2	0.00520922992963141	0.522	npr-2	9880014	Distant eQTL	T05A1.1b.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	R144.1.1_klp-6	0.00283451486142065	0.523	klp-6	5049957	Local eQTL	R144.1.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	R148.1.1_mks-1	0.00234305994663706	0.523	mks-1	3131140	Local eQTL	R148.1.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y41C4A.4c.2_crh-1	0.0137222004045106	0.523	crh-1	11694618	Local eQTL	Y41C4A.4c.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	C48B4.1.2_acox-1.5	0.0036852602806203	0.526	acox-1.5	8937523	Local eQTL	C48B4.1.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y54F10AM.4a.2_ceh-44	0.00572688241313197	0.527	ceh-44	2539877	Local eQTL	Y54F10AM.4a.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y47D3A.27.2_teg-1	0.00439887882307296	0.531	teg-1	11293235	Local eQTL	Y47D3A.27.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	C27H6.4b.2_rmd-2	0.0044378430264347	0.532	rmd-2	10382281	Distant eQTL	C27H6.4b.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y48G1C.12.1_Y48G1C.12	0.00319169134535305	0.535	Y48G1C.12	12398088	Distant eQTL	Y48G1C.12.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	B0524.3.1_B0524.3	0.00509774213025283	0.538	B0524.3	1870450	Local eQTL	B0524.3.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	M03C11.2.2_chl-1	0.00575687347623749	0.538	chl-1	12619451	Distant eQTL	M03C11.2.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	T28D6.3.2_T28D6.3	0.00635570189163339	0.538	T28D6.3	11537728	Local eQTL	T28D6.3.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y34F4.5a.1_Y34F4.5	0.00324847473361881	0.538	Y34F4.5	866579	Local eQTL	Y34F4.5a.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	W05B10.1.1_his-74	0.00622098874396017	0.539	his-74	12772042	Distant eQTL	W05B10.1.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y66D12A.16d.1_Y66D12A.16	0.00463629350708142	0.541	Y66D12A.16	11506922	Local eQTL	Y66D12A.16d.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F56C9.5.1_acbp-4	0.00969913942584081	0.542	acbp-4	7185403	Local eQTL	F56C9.5.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y69H2.11.1_egas-1	0.00229345197998121	0.545	egas-1	11891019	Distant eQTL	Y69H2.11.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	T27E9.4b.2_kel-3	0.0034821043603635	0.546	kel-3	11934557	Distant eQTL	T27E9.4b.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y66H1B.2i.1_fln-1	0.00322055536589036	0.546	fln-1	11574741	Distant eQTL	Y66H1B.2i.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F55G1.2.1_his-59	0.00602818586813772	0.549	his-59	12359497	Distant eQTL	F55G1.2.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	R10D12.14a.1_sao-1	0.00492250652479471	0.549	sao-1	7956261	Distant eQTL	R10D12.14a.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	T12B5.8.1_fbxa-59	0.0120509098520825	0.552	fbxa-59	868557	Local eQTL	T12B5.8.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	K06A9.1e.1_K06A9.1	0.00294738714942404	0.554	K06A9.1	2608757	Distant eQTL	K06A9.1e.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y111B2A.14a.1_pqn-80	0.00596404666663113	0.554	pqn-80	12605439	Local eQTL	Y111B2A.14a.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F37B12.3.2_F37B12.3	0.00854471752889582	0.556	F37B12.3	9911943	Distant eQTL	F37B12.3.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	C06H2.5a.1_glb-3	0.00714834522274136	0.561	glb-3	2644030	Distant eQTL	C06H2.5a.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F55F8.4.2_cir-1	0.00457358548466192	0.561	cir-1	7788842	Distant eQTL	F55F8.4.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F26F4.1.2_cee-1	0.00444596655050815	0.563	cee-1	4922974	Local eQTL	F26F4.1.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y52B11A.11.1_Y52B11A.11	0.00315505535930667	0.566	Y52B11A.11	610190	Distant eQTL	Y52B11A.11.1_III_4892173	0.135949633089474	NA	NA
