transcript	h2_SNV	h2_SNV_STR
Y17G7B.2e.1	0.0341268848046393	0.0329719790475084
Y17G7B.3.2	0.155159151350446	0.151848899350845
Y17G7B.4.2	0.121512712735277	0.124610799397918
Y17G7B.5a.1	0	0
Y17G7B.5b.1	0.610886957246664	0.617829577403993
Y17G7B.6a.1	0.0902578506152805	0.102234815237758
Y17G7B.6d.1	0.0854857330823299	0.0865812571280699
Y17G7B.7.1	0.0365369499114458	0.0386958756228929
Y17G7B.7.2	0.0226236514908807	0.0230449035714099
Y17G7B.8.2	0.131459707948477	0.128892500735016
Y17G7B.9.1	0.173392517350964	0.183535250112102
Y17G9A.2.1	0	0
Y17G9A.3a.1	0.110086982860035	0.12503025516843
Y17G9A.4.1	0.160069953031309	0.178690537837996
Y17G9A.4.2	0.16579054243674	0.199091563006084
Y17G9A.5.1	0.217240788156762	0.225586188261096
Y17G9B.1.1	0.258670765731065	0.27824348444125
Y17G9B.2.1	0.0664536142338414	0.0664991045916045
Y17G9B.3.1	0	0
Y17G9B.4a.1	0.122732275163685	0.134650368470039
Y17G9B.5.1	0	0
Y17G9B.5.2	0	0
Y17G9B.8.1	0.247517605482004	0.254888162173137
Y17G9B.8.2	0.0823799317374485	0.0848825137913077
Y17G9B.9.1	0.00326624559882585	0.00478842043251752
Y17G9B.9.2	0.0236735772404542	0.0249415069064841
Y18D10A.1.1	0.0671711307208175	0.0673616999294161
Y18D10A.10.1	0.268136749464704	0.321953608551439
Y18D10A.11.1	0.810640232437958	0.816687974793279
Y18D10A.11.2	0.0161980316764428	0.0187094632211628
Y18D10A.12.1	0.193320401268056	0.197690929358742
Y18D10A.13.1	0	0
Y18D10A.13.2	0.233688782108082	0.226113969212943
Y18D10A.16.1	0.0508012448543061	0.0507905654196845
Y18D10A.17.1	0.0873816937328768	0.0836238401868796
Y18D10A.17.2	0.104913330159268	0.115265943204608
Y18D10A.18	0.0486278064447261	0.0558957577094336
Y18D10A.19.2	0.0718325452838208	0.0750123621053229
Y18D10A.20.1	0.0281940807201367	0.0349039226610626
Y18D10A.20.2	0.0589401367147094	0.0609853599321135
Y18D10A.21.1	0.132287733871971	0.132736407600753
Y18D10A.22	0.0609383209946092	0.0628414087283612
Y18D10A.23.2	0.163491424440029	0.173497679712076
Y18D10A.25.2	0.821290180186557	0.849206386993571
Y18D10A.3.1	0.0386138511525816	0.0386064379360066
Y18D10A.30	0.25118566017118	0.275493688517602
Y18D10A.5.2	0.589868520956217	0.597834989324222
Y18D10A.6a.1	0.0163645791595029	0.017918502095682
Y18D10A.6b.2	0.0989788426782472	0.104085444576904
Y18D10A.7.1	0.0353354835698927	0.0362413781054609
Y18D10A.7.2	0.00886156100606707	0.00981321954874386
Y18D10A.8.1	0.0631098895757762	0.0709644061333098
Y18D10A.9.1	0.413874818192716	0.432723360949109
Y18H1A.1.1	0.45035477774425	0.486901898259037
Y18H1A.10.1	0.0802795003545066	0.08028286982655
Y18H1A.11a.1	0.0512306505693436	0.0535991020462408
Y18H1A.11b.1	0.0940804027135838	0.100892705214501
Y18H1A.11c.1	0.0707574355427924	0.0712875424682919
Y18H1A.11d.1	0.0145875560972351	0.0114423261382012
Y18H1A.13.1	0.125785395206103	0.136613482706039
Y18H1A.15.1	0.0151878661741954	0.0168181729840269
Y18H1A.2a.2	0.0861125320485656	0.090066900832348
Y18H1A.2b.1	0.00881781752543346	0.00924207591407072
Y18H1A.3a.1	0.0677655111095176	0.0700862296899644
Y18H1A.3c.1	0.0665142690458065	0.0678502412260925
Y18H1A.3d.1	0.0288617669554017	0.0270133933339121
Y18H1A.3e.1	0.00414673445246698	0.00323470097100167
Y18H1A.4.1	0.364469545320295	0.413516717532418
Y18H1A.4.2	0.0628543989018915	0.0626052869552197
Y18H1A.6a.1	0.0239204148668762	0.0241073622851898
Y18H1A.6b.1	0.0239486599844682	0.0218576450433438
Y18H1A.6c.1	0.0631027705125698	0.0684694285428752
Y18H1A.6d.1	0	0
Y18H1A.7a.1	0	0
Y18H1A.9.1	0.0945032936153846	0.100461819683834
Y19D10A.10	1	1
Y19D10A.11a.1	0.189096161456855	0.19255021501227
Y19D10A.11b.1	0.0508320724478491	0.0575539291238439
Y19D10A.12c.1	0.0441497847646488	0.0486295644910075
Y19D10A.16.1	0.118935224725291	0.124721797770581
Y19D10A.4a.1	0.417388741150389	0.424304689966376
Y19D10A.4c.1	0.0581051964548931	0.0568279690384666
Y19D10A.5a.1	0.15204794409872	0.164412128563272
Y19D10A.8a.1	0.0530879631624358	0.0504371445815108
Y19D10A.9.1	0.519040800187086	0.53780189031862
Y19D10B.1	0.833058417800075	0.851192421976676
Y19D10B.4	0.344913724790291	0.368304299030793
Y19D10B.6.1	0.738345689706175	0.750621861130123
Y19D10B.7.1	0.522295274295806	0.536271534628097
Y19D2B.2.1	0.102262011445378	0.109177584663602
Y1A5A.1.1	0.0154320341841153	0.0159775732557071
Y1H11.1.1	0	0
Y1H11.2.1	0.0675696853344899	0.0672918440898367
Y20C6A.1a.1	0.0500471172049966	0.0507689185473336
Y20C6A.1b.1	0.370585855818617	0.378993137745197
Y20C6A.2.1	0.708121576806651	0.773780947476866
Y20C6A.4.1	0.850673520043143	0.885351375781704
Y20F4.2.1	0.0155663152604221	0.0156097421279686
Y20F4.2.2	0	0
Y20F4.3a.1	0.0208979161190716	0.0242083943197859
Y20F4.3b.1	0.03849341511985	0.0388503911751612
Y20F4.4a.1	0.569957789124066	0.571841034328455
Y20F4.4a.2	0.203437660595545	0.212192819901538
Y20F4.4b.1	0.51738861314659	0.514762878031764
Y20F4.8.1	0.142360462301055	0.150280617280474
Y22D7AL.10.1	0.145274596233522	0.14936901610326
Y22D7AL.10.2	0.0811003701878234	0.0790057696538282
Y22D7AL.11a.1	0.190701600209722	0.187147523096571
Y22D7AL.11b.1	0.0222958927251331	0.0248805058090474
Y22D7AL.14.1	0.129579948330469	0.137085412363116
Y22D7AL.15.1	0.0797555091846957	0.0875391172974507
Y22D7AL.16.1	0.000968348913133352	0.00156221106027903
Y22D7AL.4.1	0.192356149806174	0.170797354211041
Y22D7AL.5a.1	0.162850042522138	0.16466462143401
Y22D7AL.5c.1	0	0
Y22D7AL.6b.1	0.130413350432042	0.130665773767229
Y22D7AL.7.1	0.170663515214181	0.181706820871827
Y22D7AL.8a.2	0.342263254526741	0.344741892806576
Y22D7AL.8b.1	0.0201252590848052	0.0218416206166562
Y22D7AL.8d.1	0.281609401860698	0.277380865793255
Y22D7AL.9.1	0.21741019183658	0.218230769631326
Y22D7AL.9.2	0.0277252241056985	0.0337179099075664
Y22D7AR.10.1	0.144776842685119	0.133965511764386
Y22D7AR.11.1	0.199726365012504	0.200609976107888
Y22D7AR.11.2	0.321399219228686	0.330325144253865
Y22D7AR.12	0.29494700962066	0.32654052287832
Y22D7AR.13.1	0	0
Y22D7AR.13.2	0.122702032878362	0.10395276984373
Y22D7AR.14.1	0.243291802176505	0.267859093130274
Y22D7AR.2.1	0.123260129711249	0.137614275016939
Y22D7AR.5.1	0.163454353579698	0.173517630791916
Y22D7AR.6.1	0.617475166052855	0.650696639615405
Y22D7AR.6.2	0	0
Y22D7AR.7.1	0.31709628553533	0.332342252872319
Y22D7AR.8.1	0.532687902139397	0.54578756309813
Y22D7AR.9.1	0.338223196222957	0.334704476229123
Y22D7AR.9.2	0.516393023120173	0.506398555100246
Y22F5A.1a.1	0.0868467280798652	0.0855268965780985
Y22F5A.1b.1	0.0329940256023585	0.0333059678081695
Y22F5A.3a.2	0	0
Y22F5A.3b.2	0.0395019060007487	0.0350529720341926
Y22F5A.4.1	0.108101723600405	0.111410196247362
Y22F5A.5.1	0.120814903645636	0.128864979745675
Y22F5A.5.2	0	0
Y22F5A.6.1	0.0204420516940748	0.0185551120796666
Y23B4A.2.1	0.147599100832159	0.156123824628924
Y23B4A.2.2	0.00673167539760192	0.0117651337026643
Y23H5A.1a	0.765113745530568	0.788161221459931
Y23H5A.2a.1	0.0570062468606429	0.05945234256288
Y23H5A.3.1	0.0805410098311276	0.0837754565641657
Y23H5A.4a.1	0.0230986675137991	0.0244633296587417
Y23H5A.5a.1	0	0
Y23H5A.5c.1	0.185775743809472	0.185180235146935
Y23H5A.5d.1	0.040066661045546	0.0383709876228973
Y23H5A.7a.1	0.152126001744872	0.153157853239251
Y23H5A.7b.1	0.838763267371211	0.8390617873409
Y23H5A.7c.1	0.00923407264584346	0.00832333025273882
Y23H5B.1.1	0	0
Y23H5B.1.2	0.0742252230175971	0.0743273588824381
Y23H5B.12b.1	0.00632160839959431	0.00643215060546118
Y23H5B.2	0.551203138554206	0.535179602854171
Y23H5B.3.1	0.0291441363429043	0.0308818749061083
Y23H5B.4.1	0.435569586395881	0.444423015573992
Y23H5B.5.1	0.0241671166560296	0.0282363619426447
Y23H5B.5.2	0.0925215033644995	0.100230614431715
Y23H5B.6a.1	0.130866963605179	0.136528282939076
Y23H5B.6c.1	0.0239934329715511	0.0247931902203272
Y23H5B.7a	0.679274187632456	0.698209971816314
Y23H5B.7b	0.407684877462492	0.409663259295427
Y23H5B.8.1	0.411006592282491	0.425976501364896
Y23H5B.9.1	0.743362072420683	0.797467897134162
Y24D9A.1a.1	0.0272184851697101	0.0271583716538272
Y24D9A.1a.2	0	0
Y24D9A.1c.1	0.0898682125878029	0.0821474551399998
Y24D9A.2.1	0.0442953869746086	0.0437435087123244
Y24D9A.4.1	0.00613254761484522	0.00327333278561535
Y24D9A.4.2	0.00580819603645953	0.00537800874612049
Y24D9A.8a.2	0.166311458235752	0.158820150449199
Y24D9A.8b.1	0.00607262847867397	0.00583015083641179
Y24D9B.1.1	0.0761818383188998	0.0806880826129572
Y24F12A.1a.1	0.00617830568250077	0.00832259816545755
Y24F12A.1b.1	0	0
Y24F12A.2a.1	0.0634537812630483	0.0652380819798472
Y24F12A.3	0.759548176740337	0.778151002268213
Y24F12A.4	0.539389369307984	0.576404928274399
Y25C1A.1.1	0.101435756674518	0.105252064105384
Y25C1A.13.1	0.312769908162017	0.324367109526167
Y25C1A.14.1	0.123072804382099	0.137738749086333
Y25C1A.5.1	0.039713902711507	0.0412775382290477
Y25C1A.5.2	0.286010399253967	0.301702593382367
Y25C1A.6.1	0.15665207584118	0.165835438731633
Y25C1A.7a.2	0	0
Y25C1A.7b.1	0.224144449162108	0.234272687998778
Y25C1A.7c.2	0.267751817614101	0.280897124457731
Y25C1A.8a.1	0.341517555588929	0.359797683267139
Y25C1A.8b.1	0.0120500674997421	0.0121645944012886
Y25C1A.8b.2	0.451042124102045	0.459564049646167
Y26D4A.12.1	0.111347194918081	0.124163482053165
Y26D4A.2.1	0.246884671595733	0.250790507696282
Y26D4A.21.1	0.304676395885137	0.339165997915456
Y26D4A.8.1	0.22361247660382	0.24392391856776
Y26E6A.1.2	0.130160613383945	0.147872718409529
Y26E6A.2.1	0.123092533972498	0.123595266675607
Y26E6A.3.1	0.0810813527220982	0.0865477855987844
Y26G10.6.1	0.060749245245856	0.0608480825952847
Y27F2A.3.1	0.871306721941794	0.869943639890131
Y27F2A.6.1	0.329834236889724	0.344722783790633
Y27F2A.8.1	0.281985989866679	0.305139689447638
Y2H9A.1.1	0	0
Y2H9A.1.2	0.0279387950755605	0.0296683489169786
Y2H9A.3.1	0.14661448758955	0.153901839451753
Y2H9A.4c.1	0.0314695079824727	0.0333313801552502
Y2H9A.4d.1	0.00353555007397535	0.00471501309132291
Y2H9A.4e.1	0.0247818243637563	0.0220539685763269
Y2H9A.6b.1	0.149955545832334	0.149097302481695
Y32B12A.3.1	0.0376884463370126	0.0419053793389869
Y32B12A.4	0.0356176561662032	0.0362129268687707
Y32B12B.2a.1	0	0
Y32B12B.2a.2	0.0094626014126867	0.0166907497444573
Y32B12B.2b.1	0.0437013648134802	0.0449119038090795
Y32B12B.4a.1	0.00681903197185915	0.00345967017143202
Y32B12B.4a.2	0.013998170428056	0.0149624000511846
Y32B12B.4c.1	0.0839208732994152	0.0861060088221642
Y32B12C.1.1	0.173460653888332	0.17415278038216
Y32B12C.3	0.610114062288185	0.577576322103633
Y32B12C.5	0.561656319376883	0.560135634598248
Y32F6A.1.1	0	0
Y32F6A.1.2	0	0
Y32F6A.2.1	0.0766701309792788	0.0818347770388051
Y32F6A.3.1	0.0462197626255919	0.048649477641142
Y32F6A.3.2	0.0956333942530863	0.0992026911999084
Y32F6A.4.1	0.0209616580638672	0.0218244488391711
Y32F6A.4.2	0	0
Y32F6A.5a.2	0.0408255407442855	0.0416256000514813
Y32F6A.5b.1	0.413469786696728	0.416198731842758
Y32F6A.6	0.553360076931663	0.573298789776167
Y32F6B.1.1	0.108180232343424	0.114708015473183
Y32F6B.2.1	0.0641018961559054	0.0679126463317899
Y32F6B.3.1	0.0705752807392848	0.0740403306012861
Y32G9A.13	0.52495119905766	0.538338929586576
Y32G9A.4.1	0.404196740336201	0.407930596460008
Y32G9A.6a.1	0.0113702844841577	0.0105637709712681
Y32G9A.8a.1	0.0595641383864697	0.0638091752193321
Y32G9A.8a.2	0.00690058022072683	0.00513149261141486
Y32G9A.8b.1	0.0407438879071704	0.0403795453924204
Y32G9B.1a.1	0.032834222249738	0.0354008018014712
Y32G9B.1d.1	0.0533749909229592	0.0559656656568477
Y32H12A.1.1	0.0845761216969729	0.0900646182344398
Y32H12A.2a.1	0.00193250432419211	0.00316666456430198
Y32H12A.2a.2	0	0
Y32H12A.2b.1	0	0
Y32H12A.3.2	0.0679800211638494	0.0754684441340985
Y32H12A.4.2	0.155963705050463	0.160281896745202
Y32H12A.5.1	0.111272988653163	0.128273534702209
Y32H12A.5.2	0.11790879897362	0.121540018609902
Y32H12A.6.1	0.0851732360093827	0.0907140544972693
Y32H12A.7.1	0	0
Y32H12A.8a.1	0.0731246235039735	0.0731677896066678
Y32H12A.8a.2	0.0111062343907612	0.00901578291077259
Y32H12A.8b.1	0.0323030356504987	0.031136769752357
Y32H12A.8c.1	0.0126870881729363	0.0122521590437304
Y32H12A.8d.1	0.0101360935969319	0.0101486437048696
Y32H12A.8e.1	0	0
Y34B4A.10.1	0.0231197687632753	0.0247594378858808
Y34B4A.2.1	0.708207234618026	0.702754092764381
Y34B4A.3.2	0.0674222659402373	0.0806592172797469
Y34B4A.4a.1	0.0402905099529952	0.0438222272456392
Y34B4A.4b.1	0	0
Y34B4A.5.1	0.0792961152914989	0.0814309667087887
Y34B4A.6.1	0.0340958240596363	0.0356355803767306
Y34B4A.6.2	0.113532209523946	0.116572212300493
Y34B4A.7.1	0.0113223766297707	0.0101497236469668
Y34B4A.7.2	0	0
Y34B4A.8a.1	0	0
Y34B4A.8b.1	0.0538722414263177	0.0560614688960305
Y34B4A.8c.1	0.101628036702359	0.107205297647657
Y34B4A.8d.1	0.0329424547193013	0.0391680804364658
Y34B4A.8f.1	0	0
Y34B4A.9.2	0.110041479054417	0.121198693584702
Y34D9A.1.2	0.16151587361313	0.163031616842256
Y34D9A.10.1	0.0298827734980932	0.0276544771502073
Y34D9A.10.2	0.150329034150325	0.156484755115964
Y34D9A.11.1	0.0124930638290287	0.0181391423808883
Y34D9A.2.1	0.1274865219918	0.134731117768124
Y34D9A.3a.1	0.437336811732139	0.447533219153501
Y34D9A.3a.2	0.113423075611761	0.122953876163789
Y34D9A.3d.1	0.0784667114612802	0.0796905324905098
Y34D9A.3e.1	0.347023664040584	0.346670815585371
Y34D9A.3f.1	0.0218408043248874	0.0289705344287713
Y34D9A.4.2	0.0512151711813774	0.0525124113948777
Y34D9A.6.1	0.200687262481931	0.206063486608658
Y34D9A.7a.1	0.0822295838670516	0.0880881174907974
Y34D9A.7b.1	0.0188664590481117	0.019259502842056
Y34D9A.8a.1	0.157043426566179	0.159424165254523
Y34D9A.8b.1	0.258422654878666	0.266302022149033
Y34D9A.8c.1	0.0422743019472726	0.0418864249897257
Y34D9B.1a.1	0.0011378521336168	0.0017493968700788
Y34D9B.1a.2	0.0110343973802796	0.014075169064551
Y34D9B.1b.1	0.00579616670384979	0.00835898093947437
Y34D9B.1b.2	0.00589055880422368	0.00951485920325386
Y34F4.1b.1	0.780531789438009	0.785143237608953
Y34F4.4.1	0.605073565067379	0.624300798449082
Y34F4.5a.1	0.12212895014898	0.129895455149418
Y34F4.5a.2	0.102526406445995	0.105049394529906
Y34F4.5b.1	0.055266792932082	0.0557798533231979
Y35H6.3	0.232555008962635	0.243999369788503
Y36E3A.1.1	0.068813286852394	0.0738001529793932
Y36E3A.1.2	0.136056334526847	0.143128929543428
Y36E3A.2.1	0.120036942182076	0.128259945241129
Y37A1A.2.1	0.0585266798703788	0.0693598925772791
Y37A1A.2.2	0.0784244285943399	0.0843902182421465
Y37A1A.3.1	0.0391798936072041	0.0404526419729644
Y37A1A.4a.1	0.039700243544448	0.0491760491768799
Y37A1A.4b.1	0.0651898731119372	0.0680861370632715
Y37A1A.4c.1	0	0
Y37A1A.4e.1	0.0497051143238052	0.0568259461117908
Y37A1A.4g.1	0.166075077858927	0.174210504500066
Y37A1B.11a.1	0.014155757064218	0.0143735460110619
Y37A1B.11b.1	0.104670427298076	0.11071336222548
Y37A1B.11c.1	0.00699889699158195	0.00625854390005584
Y37A1B.12.1	0.0423550587985155	0.0450606608317436
Y37A1B.15.1	0.0601306733572834	0.0667268434551873
Y37A1B.17a.1	0.0234009497031661	0.0268544102082904
Y37A1B.17c.1	0.0197130065504434	0.0185057282863115
Y37A1B.17d.1	0.0406849654870615	0.0426475996004131
Y37A1B.1a.1	0.140707648348969	0.139281501652217
Y37A1B.1a.2	0.0996302611108349	0.100467854840809
Y37A1B.1b.1	0.228276852069878	0.23274969776211
Y37A1B.1c.1	0	0
Y37A1B.1d.1	0.0262192235896398	0.025910294663408
Y37A1B.2a.1	0.119211964113653	0.116989370705921
Y37A1B.2b.1	0.121842133962487	0.11938872160941
Y37A1B.2b.2	0.339212172973155	0.351615875983449
Y37A1B.2c.1	0.0719965045518487	0.0739701531385318
Y37A1B.2c.2	0.0421148496458301	0.0465959841096438
Y37A1B.2d.1	0.0255591543718709	0.0281299721738855
Y37A1B.2f.1	0.149659255821468	0.155950116731862
Y37A1B.2g.1	0.0120803868726093	0.0127682276498537
Y37A1B.4.1	0.397822161021797	0.404623375187381
Y37A1B.5a.1	0.54318850368275	0.543021022638664
Y37A1B.5a.2	0.300470398168613	0.329250232697041
Y37A1B.7.1	0.0525715597500307	0.0598862412910086
Y37A1C.1a.1	0.0193281583839674	0.0283963738728984
Y37A1C.1b.1	0.0994496676778468	0.106886034590944
Y37A1C.1c.1	0.0543364952880912	0.0561297914344705
Y37A1C.1c.2	0.0934835878473225	0.095675465309948
Y37A1C.1d.1	0.00895298797985783	0.00663879349232919
Y37A1C.1e.1	0.030205900689946	0.0322314441859901
Y37A1C.1f.1	0.0483223494794952	0.0474248373838777
Y37A1C.1g.2	0	0
Y37A1C.1h.1	0.0854366100449805	0.0961502228078477
Y37B11A.1a.1	0.122397520203044	0.130379965651702
Y37B11A.2a.1	0.124635526937625	0.133810190262065
Y37B11A.2b.1	0.0331614616004183	0.0343482993421372
Y37B11A.3.1	0.120919263808043	0.140469338525615
Y37B11A.3.2	0.108561278395909	0.116851395993546
Y37B11A.8	0.257173910711169	0.263744066443397
Y37D8A.1.2	0.00571919419786993	0.00860858940528886
Y37D8A.10.1	0.0287088888192865	0.0282845833670248
Y37D8A.10.2	0.0306388965048284	0.0307795125698928
Y37D8A.11a.1	0.0336634062361837	0.0358887559286663
Y37D8A.12a.1	0.181076243265104	0.216010145442244
Y37D8A.13.1	0	0
Y37D8A.13.2	0.0940338283490591	0.117644031241419
Y37D8A.14.1	0.0648978503279444	0.0637373682986202
Y37D8A.14.2	0.0144764807464319	0.0106657275413382
Y37D8A.15.1	0.0537838689457154	0.0587696958623812
Y37D8A.15.2	0.0616458172850754	0.065513066254963
Y37D8A.16.1	0.113878665618668	0.125843485298626
Y37D8A.17a.2	0.100426065994822	0.104062899959929
Y37D8A.17b.1	0.0476746116980798	0.0537298037547411
Y37D8A.17c.1	0.13416294075952	0.139214124267856
Y37D8A.18.1	0.0290497398279011	0.0292948405863307
Y37D8A.18.2	0.0280516099563726	0.0281596560653994
Y37D8A.19.1	0.00612194094116248	0.0171136466586911
Y37D8A.2.1	0.0974963925174562	0.0951532560613882
Y37D8A.2.2	0.020596928187151	0.0212671910873691
Y37D8A.21.2	0.0459912376971997	0.0500737644717121
Y37D8A.22a.1	0.397470786352621	0.448780824098059
Y37D8A.22b.2	0.35347616288582	0.374080699388403
Y37D8A.22d.1	0.0158801471674227	0.0151140317245637
Y37D8A.23a.1	0.0199312537715742	0.0292141478074293
Y37D8A.23a.2	0.0267402861885747	0.0233900857069966
Y37D8A.23b.1	0.0142679652029821	0.0171708716357365
Y37D8A.23c.1	0.0318667854197324	0.0311754995817829
Y37D8A.25.1	0.423957184189061	0.422285932437226
Y37D8A.3.1	0	0
Y37D8A.3.2	0	0
Y37D8A.4.1	0.173576696647803	0.195259594831101
Y37D8A.5.1	0.0585519739931695	0.0625879448372908
Y37D8A.6.1	0	0
Y37D8A.6.2	0.193478580279429	0.194887063639926
Y37D8A.8.1	0.081509007096179	0.0877853783080595
Y37D8A.9a.1	0.0303998868729876	0.0355737594253015
Y37D8A.9b.1	0.038757570473101	0.0429285215935858
Y37E11AL.1.1	0	0
Y37E11AL.12.1	0.0981533826508729	0.100021530280431
Y37E11AL.2a.1	0.0536382926377193	0.0550771953302314
Y37E11AL.2b.1	0.0354272681612039	0.0354230156780806
Y37E11AL.3.1	0.0224617174150451	0.023340238970324
Y37E11AL.3.2	0.0245184551047464	0.0239972319000672
Y37E11AL.4	0.504722543749531	0.495241158780499
Y37E11AL.6a.1	0.2196341290617	0.23481702284106
Y37E11AL.7a.1	0.0653464298878677	0.0643735830379696
Y37E11AL.7b.1	0.228158375650169	0.241293343701864
Y37E11AL.8.1	0	0
Y37E11AL.8.2	0.301471159725568	0.291898423189519
Y37E11AM.1a.1	0.016801216689434	0.0192056544699219
Y37E11AM.1b.1	0.161510758614176	0.171041825151609
Y37E11AM.2a.2	0.0203322439392895	0.0165390211382182
Y37E11AM.2b.2	0.0157676590340741	0.0195445375866227
Y37E11AM.3c.1	0.134469085735917	0.12997198912476
Y37E11AM.4.1	0.0586930009637462	0.0621359965896794
Y37E11AM.4.2	0.103968281227134	0.111426217660192
Y37E11AR.1.1	0.115649466453301	0.113152615588444
Y37E11AR.2.1	0.0696053185743064	0.0772308440649994
Y37E11AR.3a.1	0.143622477500368	0.153370242898717
Y37E11AR.3a.2	0.0783206214144516	0.0827384085502314
Y37E11AR.3b.1	0.039309486493523	0.040626817038716
Y37E11AR.3c.1	0.487558783379165	0.481310445187487
Y37E11AR.4.1	0.0708028799788116	0.0891331254646429
Y37E11AR.5a.2	0	0
Y37E11AR.6a.1	0.125195189385003	0.127391864386479
Y37E11AR.7.1	0.0241611023010453	0.0241122105500228
Y37E11B.10a.1	0.0533285226272604	0.0569760040402939
Y37E11B.10b.1	0	0
Y37E11B.1b.1	0.0414183413857925	0.0392660306937637
Y37E11B.1b.2	0.0955848490430749	0.111634945545052
Y37E11B.2.1	0.0899603571392818	0.0981282832759336
Y37E11B.2.2	0.0581492163795588	0.0679754626356086
Y37E11B.3a.1	0.0579862074050702	0.0585468886248972
Y37E11B.4.2	0.135129314489388	0.149104583147564
Y37E11B.5.1	0.0297460957064083	0.0344548269801363
Y37E11B.6.1	0.197178250689903	0.200795197223274
Y37E11B.7a.1	0.0432434215642163	0.053980154984165
Y37E11B.7b.1	0.0717074342502235	0.0732107656124597
Y37E11B.9	0.0504051415786108	0.0551097144922482
Y37E11C.1a.1	0.023669546082892	0.0236399162124382
Y37E11C.1b.1	0.0407762103505937	0.0440796773215173
Y37E11C.1c.1	0	0
Y37E3.1.1	0	0
Y37E3.1.2	0.169400433058907	0.182580082224552
Y37E3.10a.2	0.102859901123953	0.107566214372987
Y37E3.11a.1	0.453902334957502	0.46518099926311
Y37E3.11b.1	0.180212397064687	0.183852115937061
Y37E3.11d.1	0.0503139718999951	0.0518528353292302
Y37E3.11i.1	0.0920735715334892	0.0919947595111853
Y37E3.13a.1	0.329010790145108	0.359820622750008
Y37E3.13b.1	0.0109347271294362	0.0108285554351305
Y37E3.15a.1	0	0
Y37E3.15a.2	0.107930211800604	0.111311051089575
Y37E3.16.2	0.0747724077304877	0.0745043332977093
Y37E3.17a.1	0	0
Y37E3.17a.2	0.04312763178793	0.0414953152935201
Y37E3.17b.1	0.145902155753862	0.159032600985412
Y37E3.17c.1	0.171239074748811	0.18649700164805
Y37E3.19.1	0.057412176707523	0.0615648629937971
Y37E3.3.2	0.145388818827708	0.146127372409835
Y37E3.30.1	0.527874432002294	0.545682974032445
Y37E3.4.1	0.0366735550807307	0.0373062015993012
Y37E3.4.2	0.0463161331562955	0.0522719711466536
Y37E3.5a.1	0.254312518917771	0.277895088972209
Y37E3.5b.1	0.222151657327729	0.222848493022745
Y37E3.7.1	0.0322809317344378	0.0317481312601154
Y37E3.7.2	0.0516354821203423	0.0546587692693332
Y37E3.8a.2	0.0122979680857239	0.010564010024624
Y37E3.9.2	0.0519998435601	0.0560769358888549
Y37F4.1.1	0.470695401014456	0.455313611783246
Y37F4.1.2	0.132837306157771	0.146981859613555
Y37F4.3.1	0.548185404628045	0.652906164613061
Y37F4.5.1	0.370483163940611	0.38708310160383
Y37F4.6a.1	0.0164749914627085	0.0182079877940174
Y37F4.6a.2	0	0
Y37F4.6b.1	0.0184617819951327	0.0164671946042515
Y37F4.7.1	0	0
Y37F4.7.2	0.137091244404245	0.144818860859771
Y37F4.8.1	0.0676367022195706	0.0671927626809342
Y37H2A.12a.1	0.806759336960153	0.903699550545792
Y37H2A.12b.1	0.998219717752254	1
Y37H2A.12c.1	0.961404336049284	0.982164830381014
Y37H2A.13.1	0.377903201835734	0.408544744203745
Y37H2A.14.1	0.200785704700845	0.198144125272041
Y37H2A.14.2	0.191722934262941	0.203389631197516
Y37H2A.16	0.398434196652572	0.407442617020073
Y37H2A.18.1	0.223804791396234	0.308948808295561
Y37H2A.18.2	0.194198308585927	0.196929341574123
Y37H2A.1a.1	0.0346752442952741	0.036349929670119
Y37H2A.4.1	0.762946797729615	0.756885762546453
Y37H2A.5a.2	0.78330849938447	0.826470365021439
Y37H2A.5b.1	0.785315342460594	0.856116924246722
Y37H2A.6.1	0.270715538873019	0.28246110787474
Y37H2A.6.2	0.719688337850656	0.787705781500288
Y37H2A.7.1	0.897079677895811	0.902416485008596
Y37H2A.8	0.329087338032206	0.478201242987075
Y37H2A.9	0.230564587704136	0.401866533326249
Y37H2C.1	0.103070687574756	0.11033058799411
Y37H2C.2.1	0.664314236298046	0.678637538310437
Y37H9A.1b.2	0	0
Y37H9A.2	0.192260920696612	0.199065379855593
Y37H9A.3.2	0.0778174586725339	0.0807992050180497
Y37H9A.4	0.696158166128832	0.715030687243502
Y37H9A.5.2	0.764208288142733	0.776321797639346
Y37H9A.6.2	0.181557841469563	0.206675898156788
Y38A10A.2.1	0.0590186977918791	0.0639138247208427
Y38A10A.5.1	0.058923844129929	0.0578939660263891
Y38A10A.5.2	0.0741083516632829	0.0738619779849794
Y38A10A.6.1	0.0127483469532834	0.0131533551041213
Y38A10A.6.2	0.0672804921922062	0.0767105174737466
Y38A10A.7.2	0.0707555735837688	0.0717448700806577
Y38A8.1.1	0.0235007500261661	0.0218069211179863
Y38A8.1.2	0.0749790377712853	0.0781650477224942
Y38A8.2.1	0.0429470840437871	0.0433955600592216
Y38A8.2.2	0.15479760923662	0.154566768134854
Y38A8.3a.1	0.0220980823593922	0.0206305241920173
Y38A8.3a.2	0	0
Y38A8.3b.1	0.0441914111007773	0.0462091789330547
Y38A8.3c.1	0.0230498074920879	0.0237082575549763
